ALC_RAJ_MUS,Raj_Musix,CISCO
ALC_RAJ_NEWS,Raj_News_Tamil,CISCO
ALC_RAJ_TV,Raj_TV,CISCO
ALC_RASH_SAHA,Rashtriya_Sahara,CISCO
ALC_RCK,NA1,CISCO
ALC_RFI_FRA,NA1,CISCO
ALC_RISH,NA1,CISCO
ALC_ROM_NOW,Romedy_Now,CISCO
ALC_RUP_BANG,Rupashi_Bangla,CISCO
ALC_RUS_TOD,Russia_Today,CISCO
ALC_SAM_MAR,Saam_Marathi,CISCO
ALC_SABTV,SAB_TV,CISCO
ALC_SADH,Sadhana,CISCO
ALC_SADH_NEWS_MP,NA1,CISCO
ALC_SAH_FILM,Sahara_Filmy,CISCO
ALC_SAH_SAM,Sahara_Samay,CISCO
ALC_SAH_MUM,NA1,CISCO
ALC_SAH_NCR,NA1,CISCO
ALC_SAH_ONE,Sahara_One,CISCO
ALC_SAH_SAM_MUM,Sahara_Samay,CISCO
ALC_SANA,NA1,CISCO
ALC_SAN_BANG,NA1,CISCO
ALC_SAN_BHOJ,Sangeet_Bhojpuri,CISCO
ALC_SANSK,Sanskar,CISCO
ALC_SET_MAX,Set_Max,CISCO
ALC_SHA_TV,NA1,CISCO
ALC_SHUB_SAN,Subhsandesh,CISCO
ALC_SKTV,SK_TV,CISCO
ALC_SONIC,Sonic,CISCO
ALC_SONY,Sony_TV,CISCO
ALC_SONY_AATH,Sony_Aath,CISCO
ALC_SONY_MIX,Sony_Mix,CISCO
ALC_SONY_PIX,Sony_Pix,CISCO
ALC_SONY_SIX,Sony_SIX,CISCO
ALC_SP_KIDS,Spacetoon_Kids,CISCO
ALC_SPAR_PUN,Spark_Punjabi,CISCO
